N,r_percent,r_actual,trial,algo,duration_ms
800,15,120,2,par_block_ikj,27.602
800,15,120,2,par_block_ikj2,48.287
800,15,120,2,par_block_pairs,18.048
800,-1,128,2,block,308.442
800,-1,128,2,block_ikj,84.993
800,-1,128,2,par_block_ikj,16.584
800,-1,128,2,par_block_ikj2,51.327
800,-1,128,2,par_block_pairs,18.265
800,-1,200,2,block,324.672
800,-1,200,2,block_ikj,81.546
800,-1,200,2,par_block_ikj,22.273
800,-1,200,2,par_block_ikj2,77.567
800,-1,200,2,par_block_pairs,18.839
800,30,240,2,block,321.748
800,30,240,2,block_ikj,92.997
800,30,240,2,par_block_ikj,29.279
800,30,240,2,par_block_ikj2,96.524
800,30,240,2,par_block_pairs,21.192
800,-1,256,2,block,335.809
800,-1,256,2,block_ikj,85.058
800,-1,256,2,par_block_ikj,28.310
800,-1,256,2,par_block_ikj2,97.526
800,-1,256,2,par_block_pairs,23.466
800,40,320,2,block,330.525
800,40,320,2,block_ikj,100.459
800,40,320,2,par_block_ikj,41.377
800,40,320,2,par_block_ikj2,122.591
800,40,320,2,par_block_pairs,27.408
800,50,400,2,block,326.544
800,50,400,2,block_ikj,103.323
800,50,400,2,par_block_ikj,52.809
800,50,400,2,par_block_ikj2,148.649
800,50,400,2,par_block_pairs,28.176
800,-1,500,2,block,331.928
800,-1,500,2,block_ikj,94.493
800,-1,500,2,par_block_ikj,63.767
800,-1,500,2,par_block_ikj2,181.455
800,-1,500,2,par_block_pairs,42.982
800,-1,512,2,block,324.812
800,-1,512,2,block_ikj,95.620
800,-1,512,2,par_block_ikj,63.353
800,-1,512,2,par_block_ikj2,183.548
800,-1,512,2,par_block_pairs,41.265
800,75,600,2,block,323.074
800,75,600,2,block_ikj,92.604
800,75,600,2,par_block_ikj,72.183
800,75,600,2,par_block_ikj2,214.338
800,75,600,2,par_block_pairs,53.801
800,100,800,2,block,331.869
800,100,800,2,block_ikj,79.216
800,100,800,2,par_block_ikj,75.755
800,100,800,2,par_block_ikj2,266.834
800,100,800,2,par_block_pairs,77.583
800,-,-,3,point,326.988
800,-,-,3,point_ikj,76.648
800,-,-,3,par_point,38.003
800,-,-,3,par_point_ikj,10.846
800,-,-,3,par_point_ikj_reduce,37.729
800,0,1,3,block,1525.565
800,0,1,3,block_ikj,2723.390
800,0,1,3,par_block_ikj,311.142
800,0,1,3,par_block_ikj2,179.543
800,0,1,3,par_block_pairs,358.988
800,-1,2,3,block,494.413
800,-1,2,3,block_ikj,1004.098
800,-1,2,3,par_block_ikj,112.036
800,-1,2,3,par_block_ikj2,79.857
800,-1,2,3,par_block_pairs,142.130
800,-1,4,3,block,357.736
800,-1,4,3,block_ikj,644.407
800,-1,4,3,par_block_ikj,68.629
800,-1,4,3,par_block_ikj2,59.884
800,-1,4,3,par_block_pairs,73.875
800,-1,5,3,block,313.035
800,-1,5,3,block_ikj,358.779
800,-1,5,3,par_block_ikj,57.397
800,-1,5,3,par_block_ikj2,49.896
800,-1,5,3,par_block_pairs,66.791
800,1,8,3,block,261.915
800,1,8,3,block_ikj,323.178
800,1,8,3,par_block_ikj,47.658
800,1,8,3,par_block_ikj2,46.160
800,1,8,3,par_block_pairs,53.642
800,-1,10,3,block,280.958
800,-1,10,3,block_ikj,223.463
800,-1,10,3,par_block_ikj,35.959
800,-1,10,3,par_block_ikj2,46.909
800,-1,10,3,par_block_pairs,40.141
800,-1,15,3,block,273.797
800,-1,15,3,block_ikj,206.303
800,-1,15,3,par_block_ikj,31.242
800,-1,15,3,par_block_ikj2,44.208
800,-1,15,3,par_block_pairs,32.700
800,2,16,3,block,269.570
800,2,16,3,block_ikj,236.735
800,2,16,3,par_block_ikj,32.899
800,2,16,3,par_block_ikj2,47.348
800,2,16,3,par_block_pairs,32.729
800,-1,20,3,block,264.916
800,-1,20,3,block_ikj,167.965
800,-1,20,3,par_block_ikj,27.117
800,-1,20,3,par_block_ikj2,38.335
800,-1,20,3,par_block_pairs,28.573
800,3,24,3,block,237.683
800,3,24,3,block_ikj,142.069
800,3,24,3,par_block_ikj,27.358
800,3,24,3,par_block_ikj2,48.138
800,3,24,3,par_block_pairs,24.526
800,-1,30,3,block,237.016
800,-1,30,3,block_ikj,114.021
800,-1,30,3,par_block_ikj,20.641
800,-1,30,3,par_block_ikj2,42.089
800,-1,30,3,par_block_pairs,21.211
800,-1,32,3,block,239.967
800,-1,32,3,block_ikj,116.628
800,-1,32,3,par_block_ikj,22.099
800,-1,32,3,par_block_ikj2,45.463
800,-1,32,3,par_block_pairs,21.992
800,5,40,3,block,245.526
800,5,40,3,block_ikj,104.404
800,5,40,3,par_block_ikj,24.825
800,5,40,3,par_block_ikj2,44.610
800,5,40,3,par_block_pairs,21.154
800,-1,50,3,block,247.845
800,-1,50,3,block_ikj,93.449
800,-1,50,3,par_block_ikj,21.156
800,-1,50,3,par_block_ikj2,38.215
800,-1,50,3,par_block_pairs,18.553
800,7.5,60,3,block,250.690
800,7.5,60,3,block_ikj,95.763
800,7.5,60,3,par_block_ikj,18.280
800,7.5,60,3,par_block_ikj2,43.907
800,7.5,60,3,par_block_pairs,19.388
800,8,64,3,block,258.571
800,8,64,3,block_ikj,99.473
800,8,64,3,par_block_ikj,18.995
800,8,64,3,par_block_ikj2,46.632
800,8,64,3,par_block_pairs,17.435
800,10,80,3,block,284.604
800,10,80,3,block_ikj,89.107
800,10,80,3,par_block_ikj,21.064
800,10,80,3,par_block_ikj2,53.286
800,10,80,3,par_block_pairs,17.740
800,-1,100,3,block,293.382
800,-1,100,3,block_ikj,85.737
800,-1,100,3,par_block_ikj,24.201
800,-1,100,3,par_block_ikj2,42.675
800,-1,100,3,par_block_pairs,17.095
800,15,120,3,block,301.257
800,15,120,3,block_ikj,84.378
800,15,120,3,par_block_ikj,23.141
800,15,120,3,par_block_ikj2,48.961
800,15,120,3,par_block_pairs,17.852
800,-1,128,3,block,313.024
800,-1,128,3,block_ikj,86.129
800,-1,128,3,par_block_ikj,28.760
800,-1,128,3,par_block_ikj2,51.378
800,-1,128,3,par_block_pairs,18.121
800,-1,200,3,block,333.065
800,-1,200,3,block_ikj,80.425
800,-1,200,3,par_block_ikj,22.154
800,-1,200,3,par_block_ikj2,77.755
800,-1,200,3,par_block_pairs,20.128
800,30,240,3,block,324.380
800,30,240,3,block_ikj,82.738
800,30,240,3,par_block_ikj,28.463
800,30,240,3,par_block_ikj2,96.790
800,30,240,3,par_block_pairs,22.755
800,-1,256,3,block,361.392
800,-1,256,3,block_ikj,93.330
800,-1,256,3,par_block_ikj,30.188
800,-1,256,3,par_block_ikj2,100.568
800,-1,256,3,par_block_pairs,22.769
800,40,320,3,block,345.913
800,40,320,3,block_ikj,99.316
800,40,320,3,par_block_ikj,39.206
800,40,320,3,par_block_ikj2,121.699
800,40,320,3,par_block_pairs,25.691
800,50,400,3,block,329.059
800,50,400,3,block_ikj,98.211
800,50,400,3,par_block_ikj,53.378
800,50,400,3,par_block_ikj2,147.277
800,50,400,3,par_block_pairs,39.441
800,-1,500,3,block,323.887
800,-1,500,3,block_ikj,95.004
800,-1,500,3,par_block_ikj,64.053
800,-1,500,3,par_block_ikj2,180.779
800,-1,500,3,par_block_pairs,39.638
800,-1,512,3,block,329.375
800,-1,512,3,block_ikj,94.284
800,-1,512,3,par_block_ikj,64.244
800,-1,512,3,par_block_ikj2,183.723
800,-1,512,3,par_block_pairs,41.988
800,75,600,3,block,322.002
800,75,600,3,block_ikj,96.219
800,75,600,3,par_block_ikj,71.663
800,75,600,3,par_block_ikj2,213.995
800,75,600,3,par_block_pairs,53.247
800,100,800,3,block,323.718
800,100,800,3,block_ikj,79.031
800,100,800,3,par_block_ikj,74.400
800,100,800,3,par_block_ikj2,267.209
800,100,800,3,par_block_pairs,77.827
800,-,-,4,point,320.737
800,-,-,4,point_ikj,76.912
800,-,-,4,par_point,36.164
800,-,-,4,par_point_ikj,10.928
800,-,-,4,par_point_ikj_reduce,37.456
800,0,1,4,block,1517.872
800,0,1,4,block_ikj,2638.063
800,0,1,4,par_block_ikj,311.524
800,0,1,4,par_block_ikj2,175.247
800,0,1,4,par_block_pairs,354.115
800,-1,2,4,block,496.959
800,-1,2,4,block_ikj,934.011
800,-1,2,4,par_block_ikj,109.626
800,-1,2,4,par_block_ikj2,79.219
800,-1,2,4,par_block_pairs,137.847
800,-1,4,4,block,303.577
800,-1,4,4,block_ikj,491.026
800,-1,4,4,par_block_ikj,61.632
800,-1,4,4,par_block_ikj2,52.839
800,-1,4,4,par_block_pairs,73.241
800,-1,5,4,block,279.221
800,-1,5,4,block_ikj,346.425
800,-1,5,4,par_block_ikj,55.554
800,-1,5,4,par_block_ikj2,48.563
800,-1,5,4,par_block_pairs,64.584
800,1,8,4,block,255.586
800,1,8,4,block_ikj,294.068
800,1,8,4,par_block_ikj,47.351
800,1,8,4,par_block_ikj2,46.463
800,1,8,4,par_block_pairs,52.290
800,-1,10,4,block,267.383
800,-1,10,4,block_ikj,207.684
800,-1,10,4,par_block_ikj,35.501
800,-1,10,4,par_block_ikj2,41.489
800,-1,10,4,par_block_pairs,39.138
800,-1,15,4,block,253.968
800,-1,15,4,block_ikj,185.367
800,-1,15,4,par_block_ikj,32.410
800,-1,15,4,par_block_ikj2,42.971
800,-1,15,4,par_block_pairs,33.724
800,2,16,4,block,244.695
800,2,16,4,block_ikj,183.763
800,2,16,4,par_block_ikj,33.363
800,2,16,4,par_block_ikj2,44.110
800,2,16,4,par_block_pairs,30.674
800,-1,20,4,block,238.798
800,-1,20,4,block_ikj,153.523
800,-1,20,4,par_block_ikj,27.275
800,-1,20,4,par_block_ikj2,41.785
800,-1,20,4,par_block_pairs,28.469
800,3,24,4,block,240.282
800,3,24,4,block_ikj,137.521
800,3,24,4,par_block_ikj,25.262
800,3,24,4,par_block_ikj2,45.616
800,3,24,4,par_block_pairs,24.545
800,-1,30,4,block,235.593
800,-1,30,4,block_ikj,111.559
800,-1,30,4,par_block_ikj,20.357
800,-1,30,4,par_block_ikj2,44.885
800,-1,30,4,par_block_pairs,21.328
800,-1,32,4,block,244.952
800,-1,32,4,block_ikj,118.461
800,-1,32,4,par_block_ikj,20.170
800,-1,32,4,par_block_ikj2,45.898
800,-1,32,4,par_block_pairs,21.439
800,5,40,4,block,249.806
800,5,40,4,block_ikj,101.297
800,5,40,4,par_block_ikj,25.907
800,5,40,4,par_block_ikj2,45.397
800,5,40,4,par_block_pairs,20.212
800,-1,50,4,block,249.525
800,-1,50,4,block_ikj,89.268
800,-1,50,4,par_block_ikj,15.998
800,-1,50,4,par_block_ikj2,39.964
800,-1,50,4,par_block_pairs,17.927
800,7.5,60,4,block,252.733
800,7.5,60,4,block_ikj,97.735
800,7.5,60,4,par_block_ikj,18.764
800,7.5,60,4,par_block_ikj2,43.647
800,7.5,60,4,par_block_pairs,18.027
800,8,64,4,block,252.163
800,8,64,4,block_ikj,94.471
800,8,64,4,par_block_ikj,18.214
800,8,64,4,par_block_ikj2,45.524
800,8,64,4,par_block_pairs,18.265
800,10,80,4,block,277.352
800,10,80,4,block_ikj,89.919
800,10,80,4,par_block_ikj,20.446
800,10,80,4,par_block_ikj2,57.244
800,10,80,4,par_block_pairs,17.210
800,-1,100,4,block,286.445
800,-1,100,4,block_ikj,86.352
800,-1,100,4,par_block_ikj,23.573
800,-1,100,4,par_block_ikj2,57.779
800,-1,100,4,par_block_pairs,19.215
800,15,120,4,block,304.056
800,15,120,4,block_ikj,85.172
800,15,120,4,par_block_ikj,24.297
800,15,120,4,par_block_ikj2,48.617
800,15,120,4,par_block_pairs,17.412
800,-1,128,4,block,307.287
800,-1,128,4,block_ikj,85.034
800,-1,128,4,par_block_ikj,29.186
800,-1,128,4,par_block_ikj2,51.336
800,-1,128,4,par_block_pairs,17.681
800,-1,200,4,block,324.874
800,-1,200,4,block_ikj,80.484
800,-1,200,4,par_block_ikj,37.007
800,-1,200,4,par_block_ikj2,76.621
800,-1,200,4,par_block_pairs,19.858
800,30,240,4,block,316.407
800,30,240,4,block_ikj,80.905
800,30,240,4,par_block_ikj,26.172
800,30,240,4,par_block_ikj2,91.466
800,30,240,4,par_block_pairs,20.915
800,-1,256,4,block,316.546
800,-1,256,4,block_ikj,81.476
800,-1,256,4,par_block_ikj,27.850
800,-1,256,4,par_block_ikj2,95.226
800,-1,256,4,par_block_pairs,22.898
800,40,320,4,block,320.198
800,40,320,4,block_ikj,92.563
800,40,320,4,par_block_ikj,39.952
800,40,320,4,par_block_ikj2,120.308
800,40,320,4,par_block_pairs,29.525
800,50,400,4,block,323.777
800,50,400,4,block_ikj,98.078
800,50,400,4,par_block_ikj,54.203
800,50,400,4,par_block_ikj2,146.659
800,50,400,4,par_block_pairs,27.959
800,-1,500,4,block,328.831
800,-1,500,4,block_ikj,94.553
800,-1,500,4,par_block_ikj,64.900
800,-1,500,4,par_block_ikj2,180.732
800,-1,500,4,par_block_pairs,40.424
800,-1,512,4,block,322.410
800,-1,512,4,block_ikj,94.090
800,-1,512,4,par_block_ikj,64.967
800,-1,512,4,par_block_ikj2,182.897
800,-1,512,4,par_block_pairs,41.072
800,75,600,4,block,322.527
800,75,600,4,block_ikj,93.063
800,75,600,4,par_block_ikj,73.192
800,75,600,4,par_block_ikj2,211.559
800,75,600,4,par_block_pairs,53.837
800,100,800,4,block,326.474
800,100,800,4,block_ikj,78.597
800,100,800,4,par_block_ikj,75.435
800,100,800,4,par_block_ikj2,266.502
800,100,800,4,par_block_pairs,77.891
800,-,-,5,point,327.550
800,-,-,5,point_ikj,77.018
800,-,-,5,par_point,36.056
800,-,-,5,par_point_ikj,11.033
800,-,-,5,par_point_ikj_reduce,37.618
800,0,1,5,block,1515.284
800,0,1,5,block_ikj,2666.134
800,0,1,5,par_block_ikj,323.718
800,0,1,5,par_block_ikj2,179.055
800,0,1,5,par_block_pairs,358.422
800,-1,2,5,block,614.678
800,-1,2,5,block_ikj,1006.508
800,-1,2,5,par_block_ikj,113.921
800,-1,2,5,par_block_ikj2,78.543
800,-1,2,5,par_block_pairs,139.038
800,-1,4,5,block,308.003
800,-1,4,5,block_ikj,486.733
800,-1,4,5,par_block_ikj,61.674
800,-1,4,5,par_block_ikj2,52.778
800,-1,4,5,par_block_pairs,75.661
800,-1,5,5,block,281.971
800,-1,5,5,block_ikj,346.644
800,-1,5,5,par_block_ikj,55.320
800,-1,5,5,par_block_ikj2,48.671
800,-1,5,5,par_block_pairs,66.129
800,1,8,5,block,259.383
800,1,8,5,block_ikj,300.593
800,1,8,5,par_block_ikj,47.699
800,1,8,5,par_block_ikj2,45.829
800,1,8,5,par_block_pairs,52.083
800,-1,10,5,block,275.829
800,-1,10,5,block_ikj,213.437
800,-1,10,5,par_block_ikj,32.311
800,-1,10,5,par_block_ikj2,43.559
800,-1,10,5,par_block_pairs,38.821
800,-1,15,5,block,254.164
800,-1,15,5,block_ikj,184.290
800,-1,15,5,par_block_ikj,31.513
800,-1,15,5,par_block_ikj2,41.599
800,-1,15,5,par_block_pairs,31.649
800,2,16,5,block,244.966
800,2,16,5,block_ikj,194.950
800,2,16,5,par_block_ikj,33.630
800,2,16,5,par_block_ikj2,43.780
800,2,16,5,par_block_pairs,30.748
800,-1,20,5,block,237.216
800,-1,20,5,block_ikj,152.239
800,-1,20,5,par_block_ikj,27.241
800,-1,20,5,par_block_ikj2,38.648
800,-1,20,5,par_block_pairs,27.781
800,3,24,5,block,243.454
800,3,24,5,block_ikj,136.857
800,3,24,5,par_block_ikj,29.297
800,3,24,5,par_block_ikj2,45.332
800,3,24,5,par_block_pairs,24.398
800,-1,30,5,block,236.115
800,-1,30,5,block_ikj,111.385
800,-1,30,5,par_block_ikj,20.295
800,-1,30,5,par_block_ikj2,43.792
800,-1,30,5,par_block_pairs,20.711
800,-1,32,5,block,237.591
800,-1,32,5,block_ikj,115.141
800,-1,32,5,par_block_ikj,22.612
800,-1,32,5,par_block_ikj2,45.060
800,-1,32,5,par_block_pairs,20.654
800,5,40,5,block,242.893
800,5,40,5,block_ikj,104.179
800,5,40,5,par_block_ikj,24.869
800,5,40,5,par_block_ikj2,45.633
800,5,40,5,par_block_pairs,20.763
800,-1,50,5,block,246.992
800,-1,50,5,block_ikj,91.497
800,-1,50,5,par_block_ikj,21.657
800,-1,50,5,par_block_ikj2,38.036
800,-1,50,5,par_block_pairs,19.391
800,7.5,60,5,block,251.892
800,7.5,60,5,block_ikj,96.300
800,7.5,60,5,par_block_ikj,18.580
800,7.5,60,5,par_block_ikj2,42.762
800,7.5,60,5,par_block_pairs,18.242
800,8,64,5,block,252.769
800,8,64,5,block_ikj,94.533
800,8,64,5,par_block_ikj,19.052
800,8,64,5,par_block_ikj2,45.091
800,8,64,5,par_block_pairs,18.975
800,10,80,5,block,283.099
800,10,80,5,block_ikj,90.463
800,10,80,5,par_block_ikj,20.648
800,10,80,5,par_block_ikj2,56.141
800,10,80,5,par_block_pairs,20.120
800,-1,100,5,block,287.517
800,-1,100,5,block_ikj,87.321
800,-1,100,5,par_block_ikj,23.861
800,-1,100,5,par_block_ikj2,48.524
800,-1,100,5,par_block_pairs,16.586
800,15,120,5,block,306.666
800,15,120,5,block_ikj,85.348
800,15,120,5,par_block_ikj,28.323
800,15,120,5,par_block_ikj2,48.986
800,15,120,5,par_block_pairs,18.131
800,-1,128,5,block,311.862
800,-1,128,5,block_ikj,91.880
800,-1,128,5,par_block_ikj,30.277
800,-1,128,5,par_block_ikj2,53.252
800,-1,128,5,par_block_pairs,16.997
800,-1,200,5,block,325.603
800,-1,200,5,block_ikj,82.859
800,-1,200,5,par_block_ikj,22.358
800,-1,200,5,par_block_ikj2,77.361
800,-1,200,5,par_block_pairs,20.425
800,30,240,5,block,320.830
800,30,240,5,block_ikj,84.473
800,30,240,5,par_block_ikj,28.192
800,30,240,5,par_block_ikj2,90.036
800,30,240,5,par_block_pairs,20.040
800,-1,256,5,block,326.272
800,-1,256,5,block_ikj,81.554
800,-1,256,5,par_block_ikj,33.526
800,-1,256,5,par_block_ikj2,96.645
800,-1,256,5,par_block_pairs,22.892
800,40,320,5,block,319.044
800,40,320,5,block_ikj,96.286
800,40,320,5,par_block_ikj,39.396
800,40,320,5,par_block_ikj2,121.247
800,40,320,5,par_block_pairs,24.871
800,50,400,5,block,326.354
800,50,400,5,block_ikj,97.766
800,50,400,5,par_block_ikj,52.480
800,50,400,5,par_block_ikj2,145.940
800,50,400,5,par_block_pairs,28.258
800,-1,500,5,block,326.767
800,-1,500,5,block_ikj,93.434
800,-1,500,5,par_block_ikj,62.947
800,-1,500,5,par_block_ikj2,179.124
800,-1,500,5,par_block_pairs,40.276
800,-1,512,5,block,322.824
800,-1,512,5,block_ikj,93.187
800,-1,512,5,par_block_ikj,63.551
800,-1,512,5,par_block_ikj2,185.594
800,-1,512,5,par_block_pairs,41.187
800,75,600,5,block,323.417
800,75,600,5,block_ikj,93.919
800,75,600,5,par_block_ikj,73.099
800,75,600,5,par_block_ikj2,210.183
800,75,600,5,par_block_pairs,53.115
800,100,800,5,block,328.393
800,100,800,5,block_ikj,79.216
800,100,800,5,par_block_ikj,74.464
800,100,800,5,par_block_ikj2,261.549
800,100,800,5,par_block_pairs,77.542
800,-,-,6,point,319.386
800,-,-,6,point_ikj,77.611
800,-,-,6,par_point,35.933
800,-,-,6,par_point_ikj,11.217
800,-,-,6,par_point_ikj_reduce,37.449
800,0,1,6,block,1517.536
800,0,1,6,block_ikj,2641.617
800,0,1,6,par_block_ikj,310.681
800,0,1,6,par_block_ikj2,175.207
800,0,1,6,par_block_pairs,354.775
800,-1,2,6,block,495.621
800,-1,2,6,block_ikj,933.127
800,-1,2,6,par_block_ikj,111.496
800,-1,2,6,par_block_ikj2,77.728
800,-1,2,6,par_block_pairs,136.782
800,-1,4,6,block,306.154
800,-1,4,6,block_ikj,486.862
800,-1,4,6,par_block_ikj,61.514
800,-1,4,6,par_block_ikj2,52.409
800,-1,4,6,par_block_pairs,75.025
800,-1,5,6,block,283.324
800,-1,5,6,block_ikj,368.011
800,-1,5,6,par_block_ikj,57.110
800,-1,5,6,par_block_ikj2,48.678
800,-1,5,6,par_block_pairs,65.037
800,1,8,6,block,255.336
800,1,8,6,block_ikj,300.935
800,1,8,6,par_block_ikj,47.244
800,1,8,6,par_block_ikj2,45.799
800,1,8,6,par_block_pairs,52.771
800,-1,10,6,block,261.017
800,-1,10,6,block_ikj,208.654
800,-1,10,6,par_block_ikj,35.392
800,-1,10,6,par_block_ikj2,41.581
800,-1,10,6,par_block_pairs,39.055
800,-1,15,6,block,259.560
800,-1,15,6,block_ikj,184.880
800,-1,15,6,par_block_ikj,32.181
800,-1,15,6,par_block_ikj2,42.818
800,-1,15,6,par_block_pairs,32.020
800,2,16,6,block,241.061
800,2,16,6,block_ikj,183.684
800,2,16,6,par_block_ikj,33.682
800,2,16,6,par_block_ikj2,43.611
800,2,16,6,par_block_pairs,30.249
800,-1,20,6,block,238.206
800,-1,20,6,block_ikj,152.959
800,-1,20,6,par_block_ikj,27.260
800,-1,20,6,par_block_ikj2,38.979
800,-1,20,6,par_block_pairs,27.705
800,3,24,6,block,237.936
800,3,24,6,block_ikj,136.538
800,3,24,6,par_block_ikj,26.193
800,3,24,6,par_block_ikj2,47.725
800,3,24,6,par_block_pairs,25.226
800,-1,30,6,block,239.280
800,-1,30,6,block_ikj,110.845
800,-1,30,6,par_block_ikj,20.496
800,-1,30,6,par_block_ikj2,43.912
800,-1,30,6,par_block_pairs,21.277
800,-1,32,6,block,238.508
800,-1,32,6,block_ikj,115.473
800,-1,32,6,par_block_ikj,22.455
800,-1,32,6,par_block_ikj2,42.237
800,-1,32,6,par_block_pairs,21.735
800,5,40,6,block,249.482
800,5,40,6,block_ikj,102.746
800,5,40,6,par_block_ikj,25.269
800,5,40,6,par_block_ikj2,45.220
800,5,40,6,par_block_pairs,20.487
800,-1,50,6,block,247.771
800,-1,50,6,block_ikj,91.292
800,-1,50,6,par_block_ikj,21.331
800,-1,50,6,par_block_ikj2,38.062
800,-1,50,6,par_block_pairs,18.639
800,7.5,60,6,block,250.994
800,7.5,60,6,block_ikj,99.285
800,7.5,60,6,par_block_ikj,16.719
800,7.5,60,6,par_block_ikj2,42.780
800,7.5,60,6,par_block_pairs,19.259
800,8,64,6,block,251.797
800,8,64,6,block_ikj,94.179
800,8,64,6,par_block_ikj,17.893
800,8,64,6,par_block_ikj2,45.976
800,8,64,6,par_block_pairs,19.886
800,10,80,6,block,277.073
800,10,80,6,block_ikj,90.226
800,10,80,6,par_block_ikj,21.115
800,10,80,6,par_block_ikj2,55.591
800,10,80,6,par_block_pairs,18.271
800,-1,100,6,block,286.864
800,-1,100,6,block_ikj,86.681
800,-1,100,6,par_block_ikj,23.519
800,-1,100,6,par_block_ikj2,44.181
800,-1,100,6,par_block_pairs,17.644
800,15,120,6,block,300.716
800,15,120,6,block_ikj,84.739
800,15,120,6,par_block_ikj,27.146
800,15,120,6,par_block_ikj2,48.358
800,15,120,6,par_block_pairs,17.757
800,-1,128,6,block,313.793
800,-1,128,6,block_ikj,85.181
800,-1,128,6,par_block_ikj,28.761
800,-1,128,6,par_block_ikj2,51.308
800,-1,128,6,par_block_pairs,17.785
800,-1,200,6,block,318.384
800,-1,200,6,block_ikj,80.339
800,-1,200,6,par_block_ikj,22.236
800,-1,200,6,par_block_ikj2,79.273
800,-1,200,6,par_block_pairs,19.191
800,30,240,6,block,320.338
800,30,240,6,block_ikj,81.317
800,30,240,6,par_block_ikj,36.657
800,30,240,6,par_block_ikj2,93.139
800,30,240,6,par_block_pairs,21.606
800,-1,256,6,block,315.933
800,-1,256,6,block_ikj,81.490
800,-1,256,6,par_block_ikj,27.779
800,-1,256,6,par_block_ikj2,101.434
800,-1,256,6,par_block_pairs,22.975
800,40,320,6,block,321.937
800,40,320,6,block_ikj,92.813
800,40,320,6,par_block_ikj,39.617
800,40,320,6,par_block_ikj2,119.213
800,40,320,6,par_block_pairs,27.236
800,50,400,6,block,322.631
800,50,400,6,block_ikj,102.877
800,50,400,6,par_block_ikj,53.210
800,50,400,6,par_block_ikj2,145.962
800,50,400,6,par_block_pairs,29.003
800,-1,500,6,block,323.094
800,-1,500,6,block_ikj,100.136
800,-1,500,6,par_block_ikj,63.455
800,-1,500,6,par_block_ikj2,178.225
800,-1,500,6,par_block_pairs,39.835
800,-1,512,6,block,322.538
800,-1,512,6,block_ikj,93.899
800,-1,512,6,par_block_ikj,63.549
800,-1,512,6,par_block_ikj2,180.569
800,-1,512,6,par_block_pairs,41.637
800,75,600,6,block,327.515
800,75,600,6,block_ikj,90.944
800,75,600,6,par_block_ikj,73.908
800,75,600,6,par_block_ikj2,209.845
800,75,600,6,par_block_pairs,53.491
800,100,800,6,block,323.259
800,100,800,6,block_ikj,78.434
800,100,800,6,par_block_ikj,75.715
800,100,800,6,par_block_ikj2,265.543
800,100,800,6,par_block_pairs,77.807
800,-,-,7,point,319.789
800,-,-,7,point_ikj,76.666
800,-,-,7,par_point,37.800
800,-,-,7,par_point_ikj,10.756
800,-,-,7,par_point_ikj_reduce,37.146
800,0,1,7,block,1517.921
800,0,1,7,block_ikj,2640.299
800,0,1,7,par_block_ikj,310.970
800,0,1,7,par_block_ikj2,179.065
800,0,1,7,par_block_pairs,351.831
800,-1,2,7,block,497.229
800,-1,2,7,block_ikj,934.298
800,-1,2,7,par_block_ikj,112.683
800,-1,2,7,par_block_ikj2,78.337
800,-1,2,7,par_block_pairs,136.440
800,-1,4,7,block,301.553
800,-1,4,7,block_ikj,494.708
800,-1,4,7,par_block_ikj,63.640
800,-1,4,7,par_block_ikj2,52.757
800,-1,4,7,par_block_pairs,74.233
800,-1,5,7,block,283.092
800,-1,5,7,block_ikj,349.894
800,-1,5,7,par_block_ikj,55.766
800,-1,5,7,par_block_ikj2,50.658
800,-1,5,7,par_block_pairs,65.096
800,1,8,7,block,257.748
800,1,8,7,block_ikj,293.457
800,1,8,7,par_block_ikj,47.119
800,1,8,7,par_block_ikj2,43.295
800,1,8,7,par_block_pairs,51.941
800,-1,10,7,block,272.093
800,-1,10,7,block_ikj,209.151
800,-1,10,7,par_block_ikj,34.775
800,-1,10,7,par_block_ikj2,42.069
800,-1,10,7,par_block_pairs,39.369
800,-1,15,7,block,253.216
800,-1,15,7,block_ikj,183.744
800,-1,15,7,par_block_ikj,31.413
800,-1,15,7,par_block_ikj2,42.260
800,-1,15,7,par_block_pairs,31.491
800,2,16,7,block,240.279
800,2,16,7,block_ikj,183.182
800,2,16,7,par_block_ikj,33.700
800,2,16,7,par_block_ikj2,43.408
800,2,16,7,par_block_pairs,31.204
